album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
A Time for Us,11,5VN41vgizvrMWMcBYcLYq3,My Sweet Lady,spotify:track:5VN41vgizvrMWMcBYcLYq3,0.914,0.425,0.133,0.948,0.105,-17.203,0.0297,82.013,0.462,13
A Time for Us,12,3Ix2CMKn0h8YA4FYTU007b,Everytime I Think Of You,spotify:track:3Ix2CMKn0h8YA4FYTU007b,0.639,0.373,0.272,0.789,0.148,-14.933,0.029,112.383,0.104,7
A Time for Us,13,3nTwTLKNqv5vkFqYIK3NQI,A Time For Us,spotify:track:3nTwTLKNqv5vkFqYIK3NQI,0.82,0.317,0.103,0.851,0.112,-18.562,0.0313,146.005,0.283,45
A Time for Us,14,2de8DBmLtwyZzG94xkiU8J,Say Has Anybody Seen My Sweet Gypsy Rose,spotify:track:2de8DBmLtwyZzG94xkiU8J,0.792,0.429,0.306,0.81,0.104,-12.651,0.0302,167.711,0.418,20
A Time for Us,15,5GRUC3qC4z4vxZAEJIvfCq,You And I,spotify:track:5GRUC3qC4z4vxZAEJIvfCq,0.98,0.236,0.21,0.893,0.175,-15.2,0.0323,89.466,0.111,7
A Time for Us,16,6aCgm9DKrz2Sj3sTiHnNdI,Goodnight My Love,spotify:track:6aCgm9DKrz2Sj3sTiHnNdI,0.869,0.26,0.292,0.924,0.121,-11.93,0.0305,84.373,0.171,15
A Time for Us,17,6l0688iqkE4pUVeHey1kYa,Hey There Lonely Girl,spotify:track:6l0688iqkE4pUVeHey1kYa,0.769,0.322,0.305,0.977,0.117,-13.402,0.0284,104.9,0.26,18
A Time for Us,18,08kTHt0kKE0nK4uB2uCiaT,Kiss An Angel Good Morning,spotify:track:08kTHt0kKE0nK4uB2uCiaT,0.798,0.623,0.294,0.814,0.206,-16.048,0.0335,132.967,0.929,10
A Time for Us,19,78OBytR6DtN0ck9zWXScCx,Kiss An Angel Good Morning - Alternate Version,spotify:track:78OBytR6DtN0ck9zWXScCx,0.741,0.486,0.267,0.895,0.129,-14.692,0.0291,114.624,0.553,7
Come Fly with Me,1,5zSsQM1sNR4DMxrDbHZV2x,Come Fly With Me,spotify:track:5zSsQM1sNR4DMxrDbHZV2x,0.694,0.62,0.365,0.926,0.18,-16.065,0.0669,82.037,0.697,4
Come Fly with Me,2,7GkDsTTwvEQzeqwYcs9RVi,I'll Get By,spotify:track:7GkDsTTwvEQzeqwYcs9RVi,0.359,0.467,0.491,0.601,0.135,-13.997,0.03,124.056,0.799,1
Come Fly with Me,3,42zNCbn25n3ACcyjmMNBai,The Tender Trap,spotify:track:42zNCbn25n3ACcyjmMNBai,0.642,0.651,0.46,0.0172,0.0605,-14.639,0.0465,130.709,0.407,1
Come Fly with Me,4,7fLkwTE6ikQRQYv4g2Zy8Z,I'm Shooting High,spotify:track:7fLkwTE6ikQRQYv4g2Zy8Z,0.527,0.619,0.445,0.302,0.12,-13.544,0.0308,138.829,0.744,1
Come Fly with Me,5,6fjciMI6jj57auje82E5fw,There Goes That Song Again,spotify:track:6fjciMI6jj57auje82E5fw,0.517,0.655,0.481,0.00117,0.0734,-13.295,0.0302,129.287,0.813,1
Come Fly with Me,6,6FevdXuXEbIrKER3u6zjED,It's Nice To Go Travelling,spotify:track:6FevdXuXEbIrKER3u6zjED,0.596,0.539,0.358,0.0203,0.179,-16.689,0.0315,134.919,0.514,1
Come Fly with Me,7,4kFykxvHcG4s7kKRFigTmj,Go West,spotify:track:4kFykxvHcG4s7kKRFigTmj,0.643,0.226,0.189,0.872,0.101,-15.326,0.0338,88.772,0.142,0
Come Fly with Me,8,6RnH5pTXHXIrQXhAwoNkXF,Starting Over,spotify:track:6RnH5pTXHXIrQXhAwoNkXF,0.343,0.528,0.341,0.87,0.21,-17.973,0.0316,106.386,0.29,1
Come Fly with Me,9,3eUTDfSv8U5L99S71Mpypq,It Happened In Monterrey,spotify:track:3eUTDfSv8U5L99S71Mpypq,0.763,0.642,0.309,0.0401,0.108,-16.71,0.0345,117.49,0.69,2
Come Fly with Me,10,775ONN0hHLXcymTTYy0puE,We've Only Just Begun,spotify:track:775ONN0hHLXcymTTYy0puE,0.947,0.266,0.264,0.937,0.138,-14.628,0.0332,93.752,0.147,7
Come Fly with Me,11,6OgczR6ALb8fFSkvR9XgN4,My Guy's Come Back,spotify:track:6OgczR6ALb8fFSkvR9XgN4,0.576,0.662,0.476,0.739,0.0892,-16.807,0.0296,135.159,0.785,1
Come Fly with Me,12,4fxRR0LUIQQBjnCavbgqhQ,Tonight You Belong To Me,spotify:track:4fxRR0LUIQQBjnCavbgqhQ,0.785,0.353,0.209,0.97,0.126,-17.017,0.03,106.15,0.138,2
Come Fly with Me,13,02SMwlO85QgRD7XQr3aEpR,Rose Room,spotify:track:02SMwlO85QgRD7XQr3aEpR,0.348,0.619,0.524,7.43e-06,0.138,-14.294,0.0396,127.155,0.758,1
Come Fly with Me,14,6Usa3YJkxpIeIpVAaHOSJx,I Don't Care If The Sun Don't Shine,spotify:track:6Usa3YJkxpIeIpVAaHOSJx,0.461,0.603,0.333,0.00135,0.062,-17.037,0.0341,133.381,0.564,1
Come Fly with Me,15,2aZbVnCekjehTCOg89f78d,Body And Soul,spotify:track:2aZbVnCekjehTCOg89f78d,0.855,0.354,0.321,0.958,0.11,-13.428,0.028,92.404,0.222,1
Come Fly with Me,16,2PCiJhxgu93jqPgVzSTerg,Walking In Rhythm,spotify:track:2PCiJhxgu93jqPgVzSTerg,0.655,0.404,0.294,0.959,0.121,-14.729,0.0309,126.814,0.413,7
Come Fly with Me,17,2ko8BMr6XJqMVe4j64OSXY,Could I Have This Dance,spotify:track:2ko8BMr6XJqMVe4j64OSXY,0.347,0.317,0.357,0.755,0.0881,-14.839,0.0274,88.508,0.128,7
Come Fly with Me,18,3WIZ0wxTHRbB0YsChq22OM,We Got To Get It On Again,spotify:track:3WIZ0wxTHRbB0YsChq22OM,0.556,0.569,0.353,0.912,0.0633,-14.379,0.0286,80.616,0.591,1
Come Fly with Me,19,1tWWoEuNbQXyTwWM0QY57K,Jumping Jupiter,spotify:track:1tWWoEuNbQXyTwWM0QY57K,0.915,0.516,0.223,0.939,0.102,-14.717,0.0319,82.093,0.606,8
In My Dreams,1,6ynURJC0MyVzk4AkxWybcX,In My Dreams,spotify:track:6ynURJC0MyVzk4AkxWybcX,0.822,0.146,0.19,0.873,0.0772,-15.855,0.0338,92.598,0.119,4
In My Dreams,2,0doVtKhy0BfpGVTUPxAan6,All About Dreams,spotify:track:0doVtKhy0BfpGVTUPxAan6,0.736,0.205,0.259,0.976,0.122,-14.455,0.0324,77.632,0.236,3
In My Dreams,3,7rjHvEUZaF6S06HyDqjbAA,Soft Lights,spotify:track:7rjHvEUZaF6S06HyDqjbAA,0.759,0.171,0.269,0.909,0.163,-15.664,0.0347,80.981,0.113,5
In My Dreams,4,52fnQoAzKJXOWve91NHRLd,We're Getting There,spotify:track:52fnQoAzKJXOWve91NHRLd,0.739,0.402,0.223,0.948,0.113,-17.389,0.0325,110.158,0.321,7
In My Dreams,5,0jAJJo0xDfSvRW179XYisS,Love's Forever,spotify:track:0jAJJo0xDfSvRW179XYisS,0.555,0.216,0.342,0.864,0.18,-12.842,0.0327,94.401,0.328,3
In My Dreams,6,3n28Ot8RLfxm8oNBoIvHfD,They're Playing Our Song,spotify:track:3n28Ot8RLfxm8oNBoIvHfD,0.296,0.692,0.332,0.917,0.157,-14.817,0.038,95.023,0.769,3
In My Dreams,7,7g2NM7U1y4WkXgO6GT0UiX,Dream,spotify:track:7g2NM7U1y4WkXgO6GT0UiX,0.711,0.0927,0.317,0.909,0.122,-12.05,0.0326,169.836,0.0687,4
In My Dreams,8,2j7VutDuLuWrwPg0aQlAcs,Love Ballad,spotify:track:2j7VutDuLuWrwPg0aQlAcs,0.313,0.471,0.408,0.9,0.273,-15.849,0.0364,115.803,0.648,3
In My Dreams,9,1vtZgLaS1VFki5W03krkyo,After The Lovin',spotify:track:1vtZgLaS1VFki5W03krkyo,0.902,0.232,0.273,0.976,0.161,-14.847,0.0316,79.794,0.306,5
In My Dreams,10,2V9xaF7DTLrbNqugmflRZe,Daydreamer,spotify:track:2V9xaF7DTLrbNqugmflRZe,0.871,0.421,0.238,0.954,0.119,-15.397,0.0295,93.039,0.497,7
In My Dreams,11,1ayd8Yo4mzsJgAVcdsbgrS,You Live In My Dreams,spotify:track:1ayd8Yo4mzsJgAVcdsbgrS,0.302,0.181,0.47,0.727,0.123,-8.132,0.0336,126.905,0.369,3
In My Dreams,12,3QfbCNxoAO5F6FqJutzUnh,Love By Starlight,spotify:track:3QfbCNxoAO5F6FqJutzUnh,0.98,0.102,0.202,0.912,0.317,-17.166,0.0385,179.804,0.184,3
In My Dreams,13,3lA62I24XUtl4bnMebVpox,Somewhere In The Night,spotify:track:3lA62I24XUtl4bnMebVpox,0.781,0.264,0.262,0.889,0.207,-13.082,0.0283,76.063,0.236,4
In My Dreams,14,4qlmGqkIygujS9jeQsKQsE,That Look In Your Eyes,spotify:track:4qlmGqkIygujS9jeQsKQsE,0.852,0.208,0.2,0.975,0.103,-15.351,0.0326,88.085,0.202,3
In My Dreams,15,4sKM3bNV1MfmoPK0BfwHwn,Did You Ever See A Dream Walking,spotify:track:4sKM3bNV1MfmoPK0BfwHwn,0.973,0.296,0.211,0.948,0.065,-15.539,0.0332,99.181,0.236,9
In My Dreams,16,6tkR76Fldks9wKGOX5XLdR,Ever Beautiful,spotify:track:6tkR76Fldks9wKGOX5XLdR,0.914,0.279,0.256,0.9,0.184,-14.528,0.0331,111.038,0.15,3
In My Dreams,17,4VdYsoNdz9GSmeSDRUgIBG,An Idle Dream,spotify:track:4VdYsoNdz9GSmeSDRUgIBG,0.937,0.249,0.221,0.911,0.108,-16.037,0.0342,92.716,0.0628,1
In My Dreams,18,2AeAQ9bE0qxxyMV85d0aRX,Web Of Dreams,spotify:track:2AeAQ9bE0qxxyMV85d0aRX,0.625,0.219,0.376,0.47,0.101,-10.346,0.0312,65.006,0.262,3
In My Dreams,19,2WlfqGbCXh4Gcx0KQgXp9L,Web Of Dreams - Alternate Version,spotify:track:2WlfqGbCXh4Gcx0KQgXp9L,0.382,0.306,0.252,0.9,0.17,-13.149,0.0303,64.094,0.354,3
Italian Flavour,1,1bN0OqVMvenuRx7YvM3I4S,Santa Lucia,spotify:track:1bN0OqVMvenuRx7YvM3I4S,0.826,0.182,0.265,0.786,0.274,-13.596,0.0329,86.773,0.323,2
Italian Flavour,2,0IoQiLi3IiuD7DG0rblWfm,Anema E Core,spotify:track:0IoQiLi3IiuD7DG0rblWfm,0.918,0.294,0.216,0.81,0.238,-17.07,0.0341,128.261,0.191,2
Italian Flavour,3,5UG90WiWC16bjy6yhPr6rP,Mattinata,spotify:track:5UG90WiWC16bjy6yhPr6rP,0.917,0.21,0.291,0.895,0.384,-13.922,0.0355,82.519,0.119,1
Italian Flavour,4,6VDvW6uVKYHC7mO2HzWpgq,Catari Catari,spotify:track:6VDvW6uVKYHC7mO2HzWpgq,0.962,0.197,0.221,0.809,0.342,-14.16,0.0398,114.168,0.118,1
Italian Flavour,5,3gMuJBc6rZrbsxVPmTzx0B,Mamma,spotify:track:3gMuJBc6rZrbsxVPmTzx0B,0.391,0.417,0.266,0.966,0.0985,-14.23,0.0392,129.824,0.562,1
Italian Flavour,6,0DCBraAHwnzOtqa0vsR040,Come Back To Sorrento,spotify:track:0DCBraAHwnzOtqa0vsR040,0.948,0.169,0.234,0.943,0.0742,-16.983,0.0419,80.829,0.139,1
Italian Flavour,7,553IMofcWaiPaPR5fDlto3,Volare,spotify:track:553IMofcWaiPaPR5fDlto3,0.972,0.254,0.126,0.95,0.392,-17.225,0.0349,131.473,0.199,1
Italian Flavour,8,6kpNRdOmQIUEUvDQANFt4A,Come Prima,spotify:track:6kpNRdOmQIUEUvDQANFt4A,0.964,0.297,0.136,0.946,0.277,-18.037,0.0394,116.778,0.351,2
Italian Flavour,9,3MZSCArSHDcI8KUqCS7adm,O Solo Mio,spotify:track:3MZSCArSHDcI8KUqCS7adm,0.964,0.153,0.124,0.889,0.118,-19.782,0.039,78.094,0.252,1
Italian Flavour,10,5LSVrnJTA0yiC4DMRBrUu0,I'll Catch The Sun,spotify:track:5LSVrnJTA0yiC4DMRBrUu0,0.775,0.397,0.239,0.924,0.102,-16.454,0.0275,85.19,0.246,1
Italian Flavour,11,5V0f1YP51IyUN823EdrCd2,Curibirbin,spotify:track:5V0f1YP51IyUN823EdrCd2,0.981,0.283,0.165,0.958,0.109,-21.367,0.0404,85.315,0.178,1
Italian Flavour,12,2ZPTtvRnkIev95WYT6CXye,Ciao Ciao Bambina,spotify:track:2ZPTtvRnkIev95WYT6CXye,0.987,0.154,0.195,0.864,0.32,-18.446,0.041,179.1,0.235,2
Italian Flavour,13,3LueynuqUUxoHcAKPpkoVA,Funiculi Funiculer,spotify:track:3LueynuqUUxoHcAKPpkoVA,0.974,0.568,0.253,0.273,0.0837,-18.445,0.0351,131.265,0.332,1
Italian Flavour,14,5blCVuviUMJtLgoDRZbjaa,Moon Over Venice,spotify:track:5blCVuviUMJtLgoDRZbjaa,0.974,0.216,0.186,0.941,0.155,-19.507,0.0404,74.513,0.202,1
Italian Flavour,15,3ATeNZ8SWOqfa6H3YvqF3w,Summertime In Venice,spotify:track:3ATeNZ8SWOqfa6H3YvqF3w,0.934,0.231,0.368,0.922,0.109,-12.25,0.0352,74.226,0.139,1
Italian Flavour,16,7gu4tW0Sh8f6IWFpPi0spO,Romance In Roma,spotify:track:7gu4tW0Sh8f6IWFpPi0spO,0.535,0.35,0.363,0.796,0.233,-9.748,0.0328,118.917,0.542,1
Italian Flavour,17,4NQhjvL03kKQBRDNKtapEh,Lune Rossa,spotify:track:4NQhjvL03kKQBRDNKtapEh,0.978,0.258,0.223,0.967,0.114,-16.149,0.0396,122.959,0.219,1
Italian Flavour,18,28XLTCgEWS6YUlEhgNspjI,Al Fresco,spotify:track:28XLTCgEWS6YUlEhgNspjI,0.863,0.5,0.262,0.85,0.0716,-12.494,0.0298,89.592,0.72,1
Italian Flavour,19,5hrNKq58DxkJJnrXjoXgiG,La Pineta,spotify:track:5hrNKq58DxkJJnrXjoXgiG,0.717,0.334,0.34,0.915,0.124,-10.9,0.0314,131.646,0.357,1
Love Ballad,2,1owQBp5lfCROC21XzmZWgq,Your Love Is My Love,spotify:track:1owQBp5lfCROC21XzmZWgq,0.868,0.236,0.207,0.868,0.152,-12.677,0.0352,50.396,0.168,0
Love Ballad,3,6FujlWGNmBCgyqO9tD2MbB,April Love,spotify:track:6FujlWGNmBCgyqO9tD2MbB,0.968,0.2,0.261,0.905,0.195,-10.643,0.0325,101.166,0.151,1
Love Ballad,4,5CXnVCXpmQcDOleL6UgtYO,Knight Of Love,spotify:track:5CXnVCXpmQcDOleL6UgtYO,0.836,0.396,0.383,0.922,0.115,-13.959,0.0304,91.484,0.488,0
Love Ballad,5,1C37FvVil4zlKmS26hDLUT,Love Letters In The Sand,spotify:track:1C37FvVil4zlKmS26hDLUT,0.963,0.25,0.25,0.863,0.127,-14.891,0.0324,108.311,0.349,10
Love Ballad,6,4qrPwYtn2U9jhrjg1Uamov,To Wait For Love,spotify:track:4qrPwYtn2U9jhrjg1Uamov,0.846,0.322,0.258,0.803,0.175,-15.486,0.0318,90.363,0.311,0
Love Ballad,7,4uwQc7xD1LYYtb5l6o1DBH,A Love Song,spotify:track:4uwQc7xD1LYYtb5l6o1DBH,0.565,0.487,0.313,0.015,0.0996,-13.513,0.0305,115.864,0.285,0
Love Ballad,8,4F3XsXI9498rn9Gdz3IDPf,Love Means,spotify:track:4F3XsXI9498rn9Gdz3IDPf,0.715,0.341,0.229,0.927,0.108,-14.954,0.0294,79.809,0.111,0
Love Ballad,9,1mO0iAKeEAV4puYAtssflc,Gentle Love,spotify:track:1mO0iAKeEAV4puYAtssflc,0.952,0.18,0.314,0.954,0.131,-13.268,0.0346,188.07,0.255,0
Love Ballad,10,3n3TAoszpmTOoNxoqKtLgb,Glory Of Love,spotify:track:3n3TAoszpmTOoNxoqKtLgb,0.427,0.697,0.429,0.000494,0.0817,-14.99,0.0325,118.237,0.851,0
Love Ballad,11,064lbSt4s9isjh7SaZbEna,I Couldn't Live Without Your Love,spotify:track:064lbSt4s9isjh7SaZbEna,0.884,0.431,0.292,0.72,0.0803,-13.232,0.0286,115.987,0.18,2
Love Ballad,12,7y8frlVkGUwTnWIbLsx9Ad,Prisoner Of Love,spotify:track:7y8frlVkGUwTnWIbLsx9Ad,0.932,0.223,0.23,0.966,0.189,-13.421,0.0332,59.194,0.122,1
Love Ballad,13,3AasUUWPPZB0oB23AvvSfI,Autumn Romance,spotify:track:3AasUUWPPZB0oB23AvvSfI,0.971,0.383,0.22,0.934,0.195,-16.377,0.0293,102.058,0.158,0
Love Ballad,14,3QH5gxkDwHNlOd8VzQhrvy,Liebestraum,spotify:track:3QH5gxkDwHNlOd8VzQhrvy,0.966,0.083,0.182,0.825,0.101,-16.161,0.0412,78.891,0.037,1
Love Ballad,15,54eZwmrBepm3HDK5Dm4sGH,Autumn Love,spotify:track:54eZwmrBepm3HDK5Dm4sGH,0.856,0.269,0.275,0.966,0.0988,-12.847,0.0297,83.717,0.261,3
Love Ballad,16,1mUxxKlnemFQhUWjjxUXf7,You Are Too Beautiful,spotify:track:1mUxxKlnemFQhUWjjxUXf7,0.979,0.235,0.225,0.929,0.159,-12.353,0.0318,67.779,0.153,1
Love Ballad,17,4vG7kmutf5jKHh6HvXiywc,You Are My Destiny,spotify:track:4vG7kmutf5jKHh6HvXiywc,0.72,0.534,0.191,0.695,0.283,-16.191,0.0289,97.27,0.353,0
Love Ballad,18,5l09BsdJAsGjoPPoEVQqTw,An Old Romance,spotify:track:5l09BsdJAsGjoPPoEVQqTw,0.881,0.143,0.225,0.895,0.114,-14.309,0.0311,172.224,0.0931,0
Love Ballad,19,7bdYREEIPJX4zJ3xx8CAnJ,I Fall In Love So Easily,spotify:track:7bdYREEIPJX4zJ3xx8CAnJ,0.895,0.258,0.245,0.91,0.186,-11.905,0.0298,72.034,0.118,1
Still,1,31Xufvax61CzsJj0akq3yd,Lover Come Back To Me,spotify:track:31Xufvax61CzsJj0akq3yd,0.71,0.32,0.355,0.863,0.0982,-16.706,0.0358,140.417,0.337,2
Still,2,4qDhOh74CjSwwqRQzz7urB,They Can't Take That Away,spotify:track:4qDhOh74CjSwwqRQzz7urB,0.875,0.417,0.255,0.89,0.0908,-14.674,0.0322,101.475,0.374,3
Still,3,5CJq5syCk1ZXEnt0qkTz1Q,Right Time Of The Night,spotify:track:5CJq5syCk1ZXEnt0qkTz1Q,0.457,0.515,0.335,0.00865,0.0919,-13.582,0.0254,100.603,0.732,3
Still,4,0IZoCrAcncepCZ3VenXvoP,Summer Of '42,spotify:track:0IZoCrAcncepCZ3VenXvoP,0.808,0.311,0.194,0.896,0.255,-17.276,0.0313,138.467,0.121,4
Still,5,6NCTYXSNVxCqmfeEwCx62K,Galveston,spotify:track:6NCTYXSNVxCqmfeEwCx62K,0.901,0.447,0.211,0.803,0.101,-15.307,0.0364,119.214,0.367,3
Still,6,1LjFSbpwsi7zWXcybJaGPG,A Broken Hearted Me,spotify:track:1LjFSbpwsi7zWXcybJaGPG,0.876,0.233,0.228,0.926,0.122,-14.931,0.0345,126.917,0.0989,3
Still,7,3f5E40psF4A78BdJ2LuRNs,The Rose,spotify:track:3f5E40psF4A78BdJ2LuRNs,0.943,0.234,0.0969,0.928,0.104,-17.448,0.0389,135.76,0.0461,4
Still,8,5JWtY7mJ9QNOarfnsfbXNk,Lavender,spotify:track:5JWtY7mJ9QNOarfnsfbXNk,0.923,0.429,0.211,0.914,0.0967,-19.278,0.0402,83.491,0.49,1
Still,9,4cEMu43mqx6wDPxhu98KLF,Morning Song,spotify:track:4cEMu43mqx6wDPxhu98KLF,0.981,0.198,0.0633,0.891,0.0954,-20.015,0.0402,66.009,0.0324,1
Still,10,6HGSc1ozqL0EC6lwggVFg6,Innishannon Serenade,spotify:track:6HGSc1ozqL0EC6lwggVFg6,0.852,0.328,0.243,0.946,0.0934,-13.593,0.0306,96.022,0.287,1
Still,11,1qmAE13zcb4ZFdG7fTC4xN,Still,spotify:track:1qmAE13zcb4ZFdG7fTC4xN,0.786,0.214,0.255,0.929,0.0943,-15.807,0.0314,71.919,0.27,2
Still,12,1HxKPxVeXKpLzrI45nlyI7,It's A Pity,spotify:track:1HxKPxVeXKpLzrI45nlyI7,0.521,0.649,0.587,0.00322,0.0988,-13.314,0.0402,122.252,0.861,1
Still,13,3vZJKnEmTBUaw1YiSfBuhp,Wichita Lineman,spotify:track:3vZJKnEmTBUaw1YiSfBuhp,0.589,0.216,0.397,0.958,0.615,-13.168,0.0306,94.637,0.269,4
Still,14,5sKOiZtCNuYtn9tQGhGpfv,Evergreen,spotify:track:5sKOiZtCNuYtn9tQGhGpfv,0.913,0.273,0.208,0.51,0.115,-16.426,0.0318,102.932,0.0601,5
Still,15,2QaVvYaF7n6f6EK53U1mLd,Mirrors,spotify:track:2QaVvYaF7n6f6EK53U1mLd,0.909,0.505,0.232,0.914,0.119,-14.185,0.0306,108.273,0.58,1
Still,16,5Vv7p0ppn6bQwSovP4pk8h,I Just Called To Say I Love You,spotify:track:5Vv7p0ppn6bQwSovP4pk8h,0.929,0.4,0.372,0.898,0.124,-14.008,0.0404,115.546,0.442,5
Still,17,5O5uaDJMgzBH6D53hqjrqL,Lately,spotify:track:5O5uaDJMgzBH6D53hqjrqL,0.959,0.256,0.239,0.932,0.0941,-13.912,0.0333,66.152,0.104,1
Still,18,7qIT7dLX5jiATj3Cgzsn43,Tomorrow,spotify:track:7qIT7dLX5jiATj3Cgzsn43,0.845,0.153,0.243,0.935,0.129,-15.498,0.0326,145.326,0.183,2
Still,19,5Qag2lOU9O5FYTp7L68MXQ,After All,spotify:track:5Qag2lOU9O5FYTp7L68MXQ,0.928,0.245,0.242,0.967,0.115,-16.279,0.0335,84.029,0.275,13
A Lovely Way to Spend an Evening,1,5qGFzJXpz5V5YXGGYUcNC2,The Other Man's Grass,spotify:track:5qGFzJXpz5V5YXGGYUcNC2,0.792,0.594,0.241,0.85,0.26,-14.562,0.0384,118.605,0.475,7
A Lovely Way to Spend an Evening,2,3QuJvXbk31wtRDA1vf8cPm,You're Adorable,spotify:track:3QuJvXbk31wtRDA1vf8cPm,0.872,0.523,0.188,0.352,0.129,-15.785,0.0371,118.155,0.654,2
A Lovely Way to Spend an Evening,3,5PJZpKFjqnzD4xrG8DQiLk,The Glow Worm,spotify:track:5PJZpKFjqnzD4xrG8DQiLk,0.863,0.62,0.204,0.0878,0.143,-12.205,0.0321,121.954,0.592,2
A Lovely Way to Spend an Evening,4,3xwHYzGuhEPheSjpFmboxe,Falling In Love With Love,spotify:track:3xwHYzGuhEPheSjpFmboxe,0.898,0.199,0.211,0.904,0.115,-16.843,0.032,171.39,0.26,2
A Lovely Way to Spend an Evening,5,2tQWcOPLXciKJD0KfLmcOS,What Are You Doing For The Rest Of Your Life,spotify:track:2tQWcOPLXciKJD0KfLmcOS,0.908,0.447,0.179,0.7,0.108,-18.338,0.0318,137.994,0.0693,3
A Lovely Way to Spend an Evening,6,10dkDSeKaaAXxF6kCXM6hq,The Folks Who Live On The Hill,spotify:track:10dkDSeKaaAXxF6kCXM6hq,0.81,0.339,0.199,0.903,0.105,-17.236,0.0307,138.882,0.084,1
A Lovely Way to Spend an Evening,7,6ZsIvacYQKE4FBIsrEwBPh,Too Beautiful To Last,spotify:track:6ZsIvacYQKE4FBIsrEwBPh,0.94,0.425,0.127,0.943,0.113,-18.107,0.0281,75.361,0.245,8
A Lovely Way to Spend an Evening,8,1i0EKr4JbKnC5u8GTomsvf,Song Of The Emerald Isle,spotify:track:1i0EKr4JbKnC5u8GTomsvf,0.972,0.397,0.151,0.95,0.309,-15.838,0.0327,115.129,0.337,2
A Lovely Way to Spend an Evening,9,44xNBwU5PfYUl91AQ1v3uc,Sweet Surrender,spotify:track:44xNBwU5PfYUl91AQ1v3uc,0.863,0.389,0.161,0.839,0.24,-15.912,0.03,182.262,0.601,9
A Lovely Way to Spend an Evening,10,2NE6vFWm7QgDit4hLCPqci,Diary,spotify:track:2NE6vFWm7QgDit4hLCPqci,0.975,0.503,0.122,0.933,0.105,-18.519,0.0435,82.828,0.149,6
A Lovely Way to Spend an Evening,11,14sGxJIAD0gkffHfEMVud3,Let Me Be The One,spotify:track:14sGxJIAD0gkffHfEMVud3,0.939,0.612,0.266,0.958,0.104,-14.138,0.0282,90.269,0.604,2
A Lovely Way to Spend an Evening,12,24kOx8v73EzJXZqtQfH11C,Londonderry Air,spotify:track:24kOx8v73EzJXZqtQfH11C,0.953,0.376,0.0989,0.917,0.109,-19.593,0.03,88.277,0.198,2
A Lovely Way to Spend an Evening,13,2ko4626JcMsLm68E7zCr42,Why Did I Choose You,spotify:track:2ko4626JcMsLm68E7zCr42,0.606,0.217,0.279,0.968,0.126,-15.499,0.0339,75.862,0.0819,2
A Lovely Way to Spend an Evening,14,1hXCuB5OLgHVxov6iiX7rs,The Way You Look Tonight,spotify:track:1hXCuB5OLgHVxov6iiX7rs,0.808,0.208,0.242,0.857,0.101,-15.108,0.0348,128.532,0.31,4
A Lovely Way to Spend an Evening,15,4mFalwLD79ZUlFpXCSRRic,Gypsy,spotify:track:4mFalwLD79ZUlFpXCSRRic,0.35,0.395,0.23,0.911,0.153,-15.807,0.0291,107.503,0.626,1
A Lovely Way to Spend an Evening,16,0y8OZJKtSBpK2BQgmMQHvb,A Lovely Way To Spend An Evening,spotify:track:0y8OZJKtSBpK2BQgmMQHvb,0.271,0.319,0.25,0.895,0.187,-16.0,0.0338,99.949,0.358,4
A Lovely Way to Spend an Evening,17,6PGe70fi0sLRaasLpgtXTE,A Beautiful Friendship,spotify:track:6PGe70fi0sLRaasLpgtXTE,0.268,0.179,0.317,0.969,0.14,-13.139,0.0339,137.706,0.28,3
A Lovely Way to Spend an Evening,18,5vOe0Jva3PNoBGsUXyd6Fr,Feelings,spotify:track:5vOe0Jva3PNoBGsUXyd6Fr,0.567,0.127,0.28,0.795,0.202,-15.327,0.0358,77.072,0.148,8
A Lovely Way to Spend an Evening,19,3BpS8D2WPexdOzzcSBDfpo,Feelings - Alternate Version,spotify:track:3BpS8D2WPexdOzzcSBDfpo,0.915,0.173,0.316,0.903,0.0882,-13.746,0.033,72.263,0.0858,3
"Around the World, Vol. 1",1,1fmeBf08La87wXbXKNpXJr,La Montanara,spotify:track:1fmeBf08La87wXbXKNpXJr,0.964,0.16,0.144,0.871,0.102,-15.826,0.0351,82.414,0.101,2
"Around the World, Vol. 1",2,4v3S3npsBtugg5BWTKE7oy,Love In Madrid,spotify:track:4v3S3npsBtugg5BWTKE7oy,0.825,0.125,0.271,0.852,0.0856,-12.826,0.0385,63.664,0.289,1
"Around the World, Vol. 1",3,3jLAwlMWfmYi4WncEczitx,In Old Lisbon,spotify:track:3jLAwlMWfmYi4WncEczitx,0.962,0.204,0.286,0.848,0.315,-12.585,0.0293,171.379,0.34,2
"Around the World, Vol. 1",4,0AlSUf2Pmvyb7AWbVhVKvS,Swedish Rhapsody,spotify:track:0AlSUf2Pmvyb7AWbVhVKvS,0.93,0.586,0.384,0.486,0.0861,-10.552,0.0293,97.818,0.707,2
"Around the World, Vol. 1",5,7reNz956wHZyYTKMdoWMpx,Tulips From Amsterdam,spotify:track:7reNz956wHZyYTKMdoWMpx,0.934,0.324,0.298,0.795,0.124,-11.583,0.0305,90.766,0.458,2
