album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Trilogy,2,2lYqACur6GgSnRTiVhUaUm,What You Need,spotify:track:2lYqACur6GgSnRTiVhUaUm,0.528,0.712,0.396,0.118,0.149,-9.331,0.058,133.98,0.0687,26
Trilogy,3,4jVnYS7HVq2qKh0I1wDoIc,House Of Balloons / Glass Table Girls - Album Version (Edited),spotify:track:4jVnYS7HVq2qKh0I1wDoIc,0.0102,0.651,0.692,0.00496,0.374,-5.556,0.0379,88.984,0.282,25
Trilogy,4,47c0P4sWcp9FIv5ryQZ5dr,The Morning - Album Version (Edited),spotify:track:47c0P4sWcp9FIv5ryQZ5dr,0.357,0.656,0.557,0.0,0.0923,-7.831,0.0391,120.046,0.194,28
Trilogy,5,5OVYR3bs1pnmQ5wMWUQnZZ,Wicked Games,spotify:track:5OVYR3bs1pnmQ5wMWUQnZZ,0.0101,0.659,0.586,1.76e-06,0.364,-5.51,0.0317,114.064,0.329,33
Trilogy,6,34jUlvCSF0vZpsneVaeNPm,The Party & The After Party - Album Version (Edited),spotify:track:34jUlvCSF0vZpsneVaeNPm,0.482,0.677,0.637,0.0,0.103,-7.445,0.109,101.844,0.342,24
Trilogy,7,4QzEQf6b1RvlVtrqDEcfvB,Coming Down,spotify:track:4QzEQf6b1RvlVtrqDEcfvB,0.449,0.669,0.605,9.96e-05,0.157,-5.458,0.03,120.967,0.247,21
Trilogy,8,1Ngm5f21E4RjPPz63xzEVn,Loft Music - Album Version (Edited),spotify:track:1Ngm5f21E4RjPPz63xzEVn,0.579,0.282,0.497,7.82e-05,0.36,-7.451,0.147,78.754,0.0543,22
Trilogy,9,0O5pYfp9enRuEqwz2b7afL,The Knowing,spotify:track:0O5pYfp9enRuEqwz2b7afL,0.554,0.459,0.555,0.0105,0.17,-9.028,0.0293,85.969,0.0975,21
Trilogy,10,2paLNiRPdyEiDa0es9kEsg,Twenty Eight,spotify:track:2paLNiRPdyEiDa0es9kEsg,0.57,0.637,0.636,0.000232,0.122,-7.133,0.0349,130.029,0.222,25
Trilogy,1,187ugSczDNFxTFud4qyl3E,Lonely Star - Album Version (Edited),spotify:track:187ugSczDNFxTFud4qyl3E,0.376,0.454,0.712,0.0242,0.849,-5.551,0.0765,157.874,0.153,20
Trilogy,2,46OkPIeNMHjXkmX0dRs8Aw,Life Of The Party,spotify:track:46OkPIeNMHjXkmX0dRs8Aw,0.0256,0.559,0.688,1.87e-05,0.54,-7.694,0.033,138.072,0.51,19
Trilogy,3,36S7GkIEDWVoVjj8CMqafv,Thursday,spotify:track:36S7GkIEDWVoVjj8CMqafv,0.449,0.251,0.608,0.00056,0.155,-9.006,0.0732,176.516,0.206,20
Trilogy,4,5zggls08Fw43MEb2r9kSUW,The Zone - Album Version (Edited),spotify:track:5zggls08Fw43MEb2r9kSUW,0.287,0.615,0.518,0.000475,0.104,-8.122,0.0718,139.91,0.274,25
Trilogy,5,7qTQcwir9OphuMh623yAP5,The Birds Pt. 1,spotify:track:7qTQcwir9OphuMh623yAP5,0.0267,0.572,0.678,0.0,0.0821,-7.355,0.0561,127.884,0.201,21
Trilogy,6,3ZWPgfiiEbvYZluf9ad7hX,The Birds Pt. 2 - Album Version (Edited),spotify:track:3ZWPgfiiEbvYZluf9ad7hX,0.75,0.49,0.511,3.52e-05,0.526,-9.602,0.0349,92.071,0.0724,19
Trilogy,7,7HpZV1a8804ziJXhpkGbmI,Gone - Album Version (Edited),spotify:track:7HpZV1a8804ziJXhpkGbmI,0.682,0.485,0.696,0.000728,0.0856,-7.364,0.303,104.325,0.332,19
Trilogy,8,73YDy9nozZlYRCKzinbl4x,Rolling Stone - Album Version (Edited),spotify:track:73YDy9nozZlYRCKzinbl4x,0.396,0.692,0.331,6.34e-06,0.142,-11.808,0.0303,129.973,0.658,21
Trilogy,9,6hSZPWiHTpTTmyiicWlMX8,Heaven Or Las Vegas,spotify:track:6hSZPWiHTpTTmyiicWlMX8,0.0124,0.53,0.709,0.000146,0.131,-8.209,0.0608,125.018,0.207,16
Trilogy,10,1cqnGwMySViy27OYfuKLvC,Valerie,spotify:track:1cqnGwMySViy27OYfuKLvC,0.339,0.644,0.534,5.82e-06,0.0776,-6.408,0.0487,147.985,0.462,20
Trilogy,1,4z8qZun8h0XPaOAGZqiZiT,D.D.,spotify:track:4z8qZun8h0XPaOAGZqiZiT,0.479,0.68,0.707,0.0,0.515,-7.225,0.0987,119.993,0.382,23
Trilogy,2,3LuhwVzglPEuz1eluuysTI,Montreal,spotify:track:3LuhwVzglPEuz1eluuysTI,0.0432,0.504,0.794,2.64e-05,0.379,-4.461,0.105,183.946,0.16,19
Trilogy,3,1YGyUe0dt618fNSjVFFLBk,Outside,spotify:track:1YGyUe0dt618fNSjVFFLBk,0.688,0.568,0.422,0.0,0.122,-9.322,0.0537,139.732,0.227,18
Trilogy,4,1K07wNeLTwpcXe39vhJDQK,XO / The Host - Album Version (Edited),spotify:track:1K07wNeLTwpcXe39vhJDQK,0.123,0.696,0.738,3.18e-06,0.366,-6.829,0.0359,128.035,0.132,20
Trilogy,5,7s3TQR75492WaRCX9b4Sqb,Initiation,spotify:track:7s3TQR75492WaRCX9b4Sqb,0.417,0.671,0.505,0.0,0.184,-7.933,0.113,139.938,0.491,16
Trilogy,6,3nE2A8sGDAI2nzGSI8Rzd6,Same Old Song,spotify:track:3nE2A8sGDAI2nzGSI8Rzd6,0.416,0.749,0.555,0.000157,0.172,-6.244,0.0364,110.0,0.338,21
Trilogy,7,4KaE5NBfOxv4OZiAzQO1e1,The Fall,spotify:track:4KaE5NBfOxv4OZiAzQO1e1,0.243,0.469,0.665,0.000375,0.625,-7.467,0.0479,75.049,0.208,17
Trilogy,8,1wqBQgOX5ahKEDHF7bzsTC,Next,spotify:track:1wqBQgOX5ahKEDHF7bzsTC,0.718,0.639,0.671,0.0,0.125,-7.312,0.0479,111.994,0.428,21
Trilogy,9,1suVumj3iYT2crOD6PU5Dm,Echoes Of Silence,spotify:track:1suVumj3iYT2crOD6PU5Dm,0.949,0.261,0.194,0.0106,0.107,-15.174,0.0432,151.302,0.129,18
Trilogy,10,5H4ytJ5KQGg6f7uWYEnZ3T,Till Dawn (Here Comes The Sun),spotify:track:5H4ytJ5KQGg6f7uWYEnZ3T,0.8,0.7,0.546,0.000292,0.117,-8.893,0.0409,100.006,0.582,19
