album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
5,1,5JTTFF4bKTIqrhRmmOgXXo,Fall,spotify:track:5JTTFF4bKTIqrhRmmOgXXo,0.632,0.559,0.283,0.00127,0.126,-9.827,0.0323,82.552,0.188,47
5,2,4I7VRMbaqi6GdSkaSxe1he,Fire Alarms,spotify:track:4I7VRMbaqi6GdSkaSxe1he,0.772,0.602,0.286,0.0,0.162,-9.886,0.0296,102.009,0.379,43
5,3,0xaPq2EZ9pQ9vLuxy6MCHH,Where We Land,spotify:track:0xaPq2EZ9pQ9vLuxy6MCHH,0.838,0.68,0.248,4.86e-06,0.0907,-11.592,0.031,119.944,0.275,45
5,4,4THoSHxiabL1rd59iVWu2T,Cold Coffee,spotify:track:4THoSHxiabL1rd59iVWu2T,0.453,0.544,0.529,0.0,0.131,-6.753,0.0256,92.936,0.403,53
5,5,3ICdPHubhqTJ4Lm9NEb2W3,She,spotify:track:3ICdPHubhqTJ4Lm9NEb2W3,0.811,0.573,0.344,0.0,0.13,-10.91,0.0361,157.783,0.377,49
5,1,3nwbntyppUfLEMorPB40HN,The A Team - Live at the Bedford,spotify:track:3nwbntyppUfLEMorPB40HN,0.728,0.402,0.339,0.0,0.833,-9.574,0.0498,83.194,0.496,40
5,2,0ewWskuCnqrTFvMUqtAQwF,Homeless - Live at the Bedford,spotify:track:0ewWskuCnqrTFvMUqtAQwF,0.62,0.601,0.879,0.0,0.464,-5.215,0.0945,99.377,0.713,37
5,3,4HQcJua3wHJLvBvc3gKJTr,The City - Live at the Bedford,spotify:track:4HQcJua3wHJLvBvc3gKJTr,0.545,0.602,0.8,0.0,0.656,-5.91,0.0734,109.921,0.81,37
5,4,1lG7S133U7vKOXy0n8WeEL,Fall - Live at the Bedford,spotify:track:1lG7S133U7vKOXy0n8WeEL,0.807,0.494,0.0964,7.13e-05,0.936,-16.691,0.0532,86.676,0.393,37
5,6,2GGOQWJo7FGEQojc7baekK,"You Need Me, I Don't Need You - Live at the Bedford",spotify:track:2GGOQWJo7FGEQojc7baekK,0.48,0.506,0.911,0.0,0.696,-4.779,0.23,105.475,0.781,39
