album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Dangerous Woman,13,7MGRcJy1saXKiphwqJBnRb,Touch It,spotify:track:7MGRcJy1saXKiphwqJBnRb,0.0305,0.536,0.694,0.0,0.183,-4.369,0.0331,100.899,0.293,65
Dangerous Woman,14,2SUQGI9ztmp0PQd1J8SVHx,Knew Better / Forever Boy,spotify:track:2SUQGI9ztmp0PQd1J8SVHx,0.235,0.484,0.38,3.8e-06,0.0998,-6.706,0.071,106.652,0.372,60
Dangerous Woman,15,6iOhd5wNnvvwGDEuNILvM5,Thinking Bout You,spotify:track:6iOhd5wNnvvwGDEuNILvM5,0.0149,0.507,0.697,0.000887,0.122,-6.021,0.0616,102.983,0.401,64
The Remix,1,2ozJsBoBeVz4k3FvO5Lsd1,The Way - Sidney Samson Remix,spotify:track:2ozJsBoBeVz4k3FvO5Lsd1,0.00698,0.832,0.577,0.648,0.261,-6.452,0.0613,128.021,0.0392,11
The Remix,2,2999HI47b2JZcvZJe4u4H4,Right There - 7th Heaven Radio Edit,spotify:track:2999HI47b2JZcvZJe4u4H4,0.0181,0.691,0.897,3.4e-05,0.202,-3.239,0.0364,132.038,0.66,13
The Remix,3,6tLkvHlWtQjQReJeEE2zZ1,Right There - Ralphi Rosario Radio,spotify:track:6tLkvHlWtQjQReJeEE2zZ1,0.0876,0.68,0.927,0.000891,0.207,-3.608,0.0512,130.026,0.84,10
The Remix,4,6uQ2N1OF6jjPBD4EcVLMmU,Baby I - Cosmic Dawn Radio Edit,spotify:track:6uQ2N1OF6jjPBD4EcVLMmU,0.00209,0.684,0.823,0.000855,0.362,-4.674,0.0384,124.954,0.585,11
The Remix,5,1PXRdIwo29TUHlR3XjUGgv,Baby I - A Director’s Cut Radio Edit,spotify:track:1PXRdIwo29TUHlR3XjUGgv,0.00902,0.637,0.758,0.00091,0.12,-8.546,0.0299,124.026,0.438,9
The Remix,6,04R0Qrg37pStX7AtGsn6Jn,Problem - Wayne G Radio Edit,spotify:track:04R0Qrg37pStX7AtGsn6Jn,0.0465,0.517,0.924,0.0384,0.318,-3.448,0.135,119.828,0.741,12
The Remix,7,1pqkTy6VMONEyzbfooVkfB,Problem - Dave Aude Twerk Edit,spotify:track:1pqkTy6VMONEyzbfooVkfB,0.0131,0.62,0.92,0.0171,0.354,-3.625,0.216,102.996,0.566,12
The Remix,8,76hQ50MLFsOQ9q6iKtPd3m,Problem - Dawin Remix,spotify:track:76hQ50MLFsOQ9q6iKtPd3m,0.0127,0.739,0.812,0.000935,0.0573,-5.12,0.0533,103.034,0.568,14
The Remix,9,2aHQKWnf7PHNuX2ZxcuAw9,Break Free - Zedd's Extended Mix,spotify:track:2aHQKWnf7PHNuX2ZxcuAw9,0.00144,0.702,0.72,0.00189,0.0955,-5.655,0.0401,129.985,0.21,19
The Remix,10,3e4hPBKNSJpiSCcgDaiuDI,Bang Bang - Dada Life Remix,spotify:track:3e4hPBKNSJpiSCcgDaiuDI,0.00251,0.745,0.952,0.223,0.367,-4.347,0.0678,129.999,0.258,9
The Remix,11,7AcaQOmJXUwQ6ztNAmDPD1,Bang Bang - 3LAU Remix,spotify:track:7AcaQOmJXUwQ6ztNAmDPD1,0.0151,0.665,0.877,1.92e-06,0.425,-3.292,0.0433,127.972,0.383,9
The Remix,12,1YrJfQLuFCIsFJIlHaVHjA,Love Me Harder - Kassiano Remix,spotify:track:1YrJfQLuFCIsFJIlHaVHjA,0.003,0.86,0.931,0.00103,0.0463,-2.047,0.104,100.01,0.815,8
The Remix,13,2YCrGv4u5pWy6ea438bSU7,Love Me Harder - Gregor Salto Amsterdam Mix,spotify:track:2YCrGv4u5pWy6ea438bSU7,0.0795,0.694,0.501,0.429,0.209,-6.168,0.0619,124.947,0.523,9
The Remix,14,0Ww6AgiTbMi2hTSarFzZRi,Love Me Harder - DJ Class Remix,spotify:track:0Ww6AgiTbMi2hTSarFzZRi,0.000304,0.82,0.643,0.887,0.11,-9.347,0.0764,135.024,0.56,8
My Everything (Deluxe),16,6McECqsEsUv8WuWtz0WS0t,One Last Time (Attends-Moi),spotify:track:6McECqsEsUv8WuWtz0WS0t,0.0721,0.659,0.634,0.0,0.107,-4.207,0.03,125.032,0.161,30
My Everything (Deluxe),17,2SUgRZJuP3bxmlDHD6ZB7g,Love Me Harder - Alex Ghenea Remix,spotify:track:2SUgRZJuP3bxmlDHD6ZB7g,0.203,0.609,0.545,0.0,0.0521,-7.465,0.0377,109.98,0.519,20
My Everything (Deluxe),18,3HXqalQmiJuoIpMa8aEhzc,One Last Time - Gazzo Remix,spotify:track:3HXqalQmiJuoIpMa8aEhzc,0.0581,0.637,0.929,6.04e-05,0.668,-4.411,0.0433,125.032,0.457,17
My Everything,16,1sNw8GnBXbcpRE81JI9df4,Cadillac Song,spotify:track:1sNw8GnBXbcpRE81JI9df4,0.646,0.377,0.413,0.0,0.25,-6.775,0.0361,160.778,0.336,23
My Everything,17,24E8TC6yRWbteKd4ko6wqn,Too Close,spotify:track:24E8TC6yRWbteKd4ko6wqn,0.038,0.74,0.723,0.0,0.103,-4.202,0.0457,100.049,0.577,24
My Everything,18,1rf5Ql0rU8SYISoiEW6LDH,Baby I,spotify:track:1rf5Ql0rU8SYISoiEW6LDH,0.0609,0.65,0.738,1.92e-06,0.351,-4.385,0.038,102.09,0.458,33
My Everything (Deluxe),1,0qMNPhpRzbghJy6G3SgRag,Intro,spotify:track:0qMNPhpRzbghJy6G3SgRag,0.969,0.447,0.182,3.83e-05,0.327,-12.439,0.0324,89.814,0.096,53
My Everything (Deluxe),2,7vS3Y0IKjde7Xg85LWIEdP,Problem,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.0192,0.66,0.805,8.83e-06,0.159,-5.352,0.153,103.008,0.625,74
My Everything (Deluxe),3,7xoUc6faLbCqZO6fQEYprd,One Last Time,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.093,0.628,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,0.104,79
My Everything (Deluxe),4,40fHWRL8bKcl5J4t4OKUiW,Why Try,spotify:track:40fHWRL8bKcl5J4t4OKUiW,0.0494,0.443,0.663,0.0,0.153,-5.946,0.0432,159.856,0.331,59
My Everything (Deluxe),5,12KUFSHFgT0XCoiSlvdQi4,Break Free,spotify:track:12KUFSHFgT0XCoiSlvdQi4,0.0064,0.687,0.702,4.35e-05,0.204,-5.324,0.0455,129.956,0.284,74
My Everything (Deluxe),6,70yhaHLp9STtzI2Kzba6Tr,Best Mistake,spotify:track:70yhaHLp9STtzI2Kzba6Tr,0.546,0.654,0.578,0.0,0.112,-6.897,0.449,143.867,0.233,65
My Everything (Deluxe),7,0fonaf88IEDQM309zmU80L,Be My Baby,spotify:track:0fonaf88IEDQM309zmU80L,0.0735,0.622,0.586,7.41e-06,0.0803,-6.241,0.0356,145.08,0.434,58
My Everything (Deluxe),8,0HGcQDbRen8luCnwH53sNl,Break Your Heart Right Back,spotify:track:0HGcQDbRen8luCnwH53sNl,0.0113,0.726,0.605,0.0,0.0639,-5.673,0.0628,93.93,0.588,58
My Everything (Deluxe),9,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,0.00937,0.472,0.714,0.0,0.0764,-4.389,0.0334,98.992,0.24,73
My Everything (Deluxe),10,5lvnGiTAH9BVlJLHc0DXZz,Just A Little Bit Of Your Heart,spotify:track:5lvnGiTAH9BVlJLHc0DXZz,0.692,0.439,0.322,0.0,0.103,-5.959,0.028,77.963,0.16,66
My Everything (Deluxe),11,1rNop31kdDmSj3Ds6xhIeS,Hands On Me,spotify:track:1rNop31kdDmSj3Ds6xhIeS,0.214,0.662,0.766,0.0,0.324,-5.694,0.0377,97.959,0.376,53
My Everything (Deluxe),12,4eumFsTnduH3zRfaASoAPs,My Everything,spotify:track:4eumFsTnduH3zRfaASoAPs,0.88,0.54,0.265,0.0,0.131,-5.307,0.0297,61.975,0.423,61
My Everything (Deluxe),13,466s1BacUmiRdR3ISvNjyx,Bang Bang,spotify:track:466s1BacUmiRdR3ISvNjyx,0.283,0.703,0.747,0.0,0.396,-4.446,0.0895,149.974,0.7,59
My Everything (Deluxe),14,6LQzYkmd8ADbKOOEVDnlG4,Only 1,spotify:track:6LQzYkmd8ADbKOOEVDnlG4,0.5,0.656,0.842,0.0,0.0787,-5.714,0.24,101.364,0.384,57
My Everything (Deluxe),15,3hgl7EQwTutSm6PESsB7gZ,You Don't Know Me,spotify:track:3hgl7EQwTutSm6PESsB7gZ,0.0453,0.381,0.631,0.0,0.129,-5.886,0.262,170.187,0.37,54
